text	label
1. 두부는 먹기 좋게 썰어 약간의 소금, 후추를 뿌려 10분 정도 밑간을 해주세요.	O O CV_INGREDIENT O O O O O O O O O CV_SEASONING O CV_SEASONING O O TI_DURATION TI_DURATION O O O O O O O O
4. 냄비에 채썬 양파를 깔고 두부를 올린 후, 다시마멸치 육수와 간장양념을 넣어 5분 정도 끓여주세요.	O O O O CV_STATE CV_STATE CV_INGREDIENT O O O CV_INGREDIENT O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O
2. 볼에 소금물 재료를 넣고 섞은 후 손질한 오이를 넣어 15분간 절여주세요.	O O O O O O O O O O O O O CV_STATE CV_STATE CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O
5. 절인 오이와 다진 고추, 양파를 병에 넣고 절임물 재료를 부어 실온에서 30분간 절여주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O
1. 떡은 물에 담가 10분 정도 불려주세요.	O O CV_INGREDIENT O O O O TI_DURATION TI_DURATION O O O O O
4. 냄비에 물과 순서 3의 다시백을 넣어 4분 정도 끓이고 다시백을 건져내 주세요.	O O O O CV_SEASONING O O O O CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O CV_SEASONING CV_SEASONING O O O O O O
5. 순서 4의 멸치 육수에 고추장, 고춧가루, 설탕, 진간장을 넣어 1분 정도 끓여주세요.	O O O O O CV_SEASONING CV_SEASONING O CV_SEASONING O CV_SEASONING O CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O
6. 떡, 어묵을 넣고 5분 정도 더 끓여주세요.	O O CV_INGREDIENT O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O
7. 양배추, 대파를 넣고 1분 정도 더 끓인 뒤 누룽지를 올려주세요.	O O CV_INGREDIENT O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O
3. 오이에 설탕을 넣고 골고루 버무려 5시간 이상 절여주세요.	O O CV_INGREDIENT O CV_SEASONING O O O O O O TI_DURATION TI_DURATION O O O O O O
6. 국물이 바르르 끓으면 바로 불을 끄고 뜨거운 상태로 용기에 부어주세요. 한 김 식힌 후 냉장 보관하여 하루 이상 숙성해주세요.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION O O O O O O
2. 무는 7센치길이로 채를 썰고, 무절임재료를 넣어 20분 정도 절인 후 물기를 살짝 제거해주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O
2. 2. 끓는 물에 소금을 넣고 손질한 브로콜리를 30초간 데친 후 찬물에 헹궈주세요.	O O O O O O O O CV_SEASONING O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O TI_DURATION TI_DURATION O O O O O O O O O O O
3. 3. 단호박, 감자, 고구마, 장마, 연근을 김이 오른 찜솥에 10여 분간 쪄주세요.	O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O TI_DURATION TI_DURATION TI_DURATION O O O
5. 5. 10여 분간 찐 뿌리채소와 은행, 브로콜리를 섞어서 그릇에 담아내면 완성이예요.	O O O O TI_DURATION TI_DURATION TI_DURATION O CV_STATE CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O
4. 식은 양념을 손질한 재료에 넣고 하루 정도 절여주세요. 절인 재료를 뒤집어서 다시 하루 정도 절여주세요. 	O O CV_STATE CV_STATE CV_SEASONING O O O O O O O TI_DURATION O O O O O O O O O O O O O TI_DURATION O O O O O O
1. 1. 능이버섯은 30분간 물에 불린 후 채 썰고, 무는 1.5~ 2cm 크기로 깍둑썰기 해주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O TI_DURATION TI_DURATION O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O
5. 냄비에 배추와 숙주를 깔고 차돌박이를 말아낸 무를 둥글게 올려주세요. 다시마 육수를 붓고 7분 정도 끓여주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT CV_STATE O O CV_STATE CV_STATE CV_STATE O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O
1. 소금에 절인 알배추와 무를 소금에 뒤적여가며 30분 정도 두고 찬물에 헹궈 물기를 빼주세요.	O O CV_SEASONING O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_SEASONING O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O
1. 닭고기는 우유에 20분정도 담갔다가 물에 씻어낸 후, 한 입 크기로 잘라 밑간 재료에 10분정도 재워주세요.	O O CV_INGREDIENT O CV_SEASONING O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O
2. 깐 밤은 내열 용기에 담아 법랑 접시에 올린 후 1단에 넣고 광파오븐 수동 요리 스팀 찜에서 20분간 익혀주세요. * 광파오븐 스팀 물통에 물을 채우고 시작해주세요.	O O CV_STATE CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O O O O O O O O
찜기에 물을 붓고 가열해 끓어오르면 양배추를 아래에 깔고 곰취를 위에 올려준 후 뚜껑을 덮고 5분간 쪄주세요. 불을 끄고 뚜껑을 덮은 상태에서 남아있는 열로 약 5분가량 더 익힌 후 한 김 식혀주세요.	O O CV_SEASONING O O O O O O O O O CV_INGREDIENT O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O
5. 팬에 소스양념을 넣은 후 바글바글 끓어오르면 적양파와 파프리카를 넣어 1분정도 끓여주세요. 전분물을 넣고 골고루 저어 농도가 걸쭉해지면 불을 꺼주세요.	O O O O O CV_INGREDIENT O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O O O
3. 달군 팬에 기름을 두르고 쇠고기, 표고버섯, 당근을 넣어 2분간 볶다가 떡볶이떡과 파프리카를 넣고 1분간 더 볶아주세요.	O O O O O O CV_SEASONING O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O O
3. 양배추 심지는 제거하고, 잎의 두꺼운 부분은 포를 뜨듯 잘라낸 후 찜기에 올려 7~10분간 쪄주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O
1. 찹쌀과 쌀은 1시간 정도 불려 채반에서 물기를 빼주세요.	O O CV_INGREDIENT O CV_INGREDIENT O TI_DURATION TI_DURATION O O O O O O O O O O O O
7. 2~3일 뒤에 소스만 따라서 한 번 더 끓인 후 식혀서 다시 부어주세요.	O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O CV_SEASONING O O O O O O O O O O O O O O O O
5. 속을 판 배 속에 볶은 재료를 넣고 도라지와 대추를 넣은 후 뚜껑을 덮고 전자레인지에 10분간 돌려주세요. 	O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O TI_DURATION TI_DURATION O O O O
2. 찜기에 양배추를 넣고 5분 정도 쪄주세요.	O O O O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O
1. 오이는 곱게 채를 썰고, 다진쇠고기는 고기양념에 10분간 재워주세요.	O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O TI_DURATION TI_DURATION O O O O O O
2. 단촛물 재료를 섞고, 전자레인지에서 설탕이 녹을 때까지 1분 정도 돌려주세요. 고슬하게 지은 밥에 넣고 주걱으로 가르듯이 빠르게 섞은 후 젖은 키친타월로 덮어주세요.	O O O O O O O O O O O O O O CV_SEASONING O O O O O O TI_DURATION TI_DURATION O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O
3. 법랑 접시에 내열 용기를 올려 3단에 넣고 광파 오븐 수동 요리 구이에서 20분으로 설정 후 시작해 주세요. 10분이 지났을 때 소스를 발라준 후 계속 조리해 주세요.	O O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O CV_SEASONING O O O O O O O O O O
2. 냄비에 가쓰오부시를 제외한 간장양념 재료를 넣어 끓어오르면 다시마는 건져내고, 가쓰오부시를 넣고 1분 정도 더 끓인 후 체에 내려 한 김 식혀주세요.	O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O CV_INGREDIENT O O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O
3. 노른자를 담은 밀폐용기에 간장양념을 붓고 뚜껑을 닫은 후 5~6시간 정도 냉장고에 넣어 숙성시켜주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O O O O O O
1. 차돌박이는 키친타월에 올려 핏물을 제거한 후, 고기양념 재료에 20분정도 밑간해주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O
3. 달군 팬에 기름을 두르고, 마늘편과 양파채를 넣어 2분정도 볶아주세요. 마늘향이 올라오면 양념한 차돌박이를 넣어 볶아주세요	O O O O O O CV_SEASONING O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O O O O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O
2. 분량대로 섞어 양념장을 만들어 주세요. 양념장에 오징어를 2~30분 정도 재워주세요.	O O O O O O CV_SEASONING CV_SEASONING O O O O O O CV_SEASONING CV_SEASONING O CV_INGREDIENT O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O
3. 구이 전용 팬에 오징어와 남은 야채를 함께 올린 후 4단에 넣고 광파오븐 수동요리 구이에서 13~16분정도 구워주세요.	O O O O O O CV_INGREDIENT O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O
3. 구이 전용 팬에 훈제오리를 펼쳐 올린 후 4단에 넣고 광파오븐 수동요리 구이에서 12분간 구워주세요.	O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O
1. 떡볶이 떡은 찬물에 10분정도 담가 준비하고, 어묵은 길쭉한 모양으로 썰어주세요. 대파는 4센치 길이로 썰고, 양배추와 당근은 한입크기로 먹기 좋게 잘라주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O O CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O
4. 떡볶이 떡이 반쯤 익으면 당근, 양배추, 어묵을 넣고 2분정도 끓이다가 오징어, 대파, 삶은 달걀을 넣은 후 오징어가 익을 때까지 끓여주세요.	O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O CV_INGREDIENT O CV_INGREDIENT O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O O O O O
4. 끓인 국물에 국물 재료와 마늘편, 대파, 건고추를 넣고 3분 정도 끓이다가 어묵과 곤약, 삶은 달걀을 돌려 담고 5분간 더 끓여주세요. (부족한 간은 소금으로 가감해주세요.)	O O CV_STATE CV_SEASONING O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_STATE CV_STATE CV_INGREDIENT O O O O TI_DURATION TI_DURATION O O O O O O O O O O O CV_SEASONING O O O O O O O
4. 달군 팬에 밑간한 쇠고기와 새송이버섯을 넣어 볶다가, 고기가 익으면 쌈장재료를 넣은 후 3분 정도 졸여주세요.	O O O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O
1. 돼지고기는 납작하게 두드린 후 맛술과 약간의 소금, 후추를 뿌려 10분 정도 밑간 해주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_SEASONING CV_SEASONING O O O CV_SEASONING O CV_SEASONING O O TI_DURATION TI_DURATION O O O O O O O
1. 닭 다리 살은 1개당 4~5등분으로 자르고 밑간 재료에 20분 정도 재워주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O TI_DURATION O O O O O O O TI_DURATION O O O O O O O
3. 3. 양배추 데친 물에 손질된 톳도 20~30초간 데쳐 주세요.	O O O O CV_INGREDIENT CV_STATE CV_STATE CV_SEASONING O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O
3. 새로 달군 팬에 기름을 두르고 새우살과 양파를 1분간 볶다가 애호박을 넣고 소금, 후추로 밑간 한 후 양념과 밥을 넣어 볶다가 마지막에 참기름과 깨를 넣어주세요.	O O O O O O O CV_SEASONING O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O TI_DURATION TI_DURATION O O O CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING O CV_SEASONING O O O O O O O CV_INGREDIENT O O O O O O O CV_SEASONING O CV_SEASONING O O O O O O
2. 가지에 소금과 설탕을 넣고 20분간 절여주세요. 	O O O O CV_SEASONING O CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O O
2. 단촛물 재료를 잘 섞어 오이, 당근, 무를 10분간 담갔다가 건져내 물기를 제거합니다. 볼에 양념 재료를 넣고 섞어두세요.	O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O O O O O O O O
2. 브로콜리는 먹기 좋게 잘라주세요. 끓는 물에 소금을 약간 넣고 브로콜리를 1분간 데쳐주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O CV_SEASONING O O O O CV_INGREDIENT CV_INGREDIENT O TI_DURATION TI_DURATION O O O O O O
2. 볼에 무채와 고춧가루를 넣고 버무려 10분 정도 고춧가루물을 들여주세요. 	O O O O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING O O O O O TI_DURATION TI_DURATION O CV_SEASONING CV_SEASONING O O O O O
4. 구이 전용 팬에 베이컨 치즈 말이 밥을 올린 후 4단에 넣고 광파오븐 수동요리 구이에서 13분간 구워주세요.	O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O
5. 돼지고기에 양념장을 넣어 버무리고 20분간 재워주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O TI_DURATION TI_DURATION O O O O O O
1. 삼치는 흐르는 물에 깨끗이 씻어 내장과 지느러미를 제거하고 먹기 좋은 크기로 자른 후 청주와 후추를 뿌려 10분간 재워주세요. 물기를 제거하고 녹말가루를 앞뒤로 골고루 묻힙니다.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O CV_SEASONING O CV_SEASONING O O TI_DURATION TI_DURATION O O O O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O
1. 고등어는 밑간 재료에 10분 정도 재운 후 키친타올에 올려 물기를 제거해 주세요.	O O CV_INGREDIENT O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O
2. 양배추는 얇게 채를 썰고 적양파는 얇게 링으로 썰어 찬물에 10분 정도 담갔다가 물기를 빼주세요. 잎채소는 깨끗이 씻어 물기를 빼고 실파는 송송 썰어주세요. 볼에 데리야키 소스 재료를 넣어 섞어주세요.	O O CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O
2. 돼지고기는 양념에 30분간 재운 후 달군 팬에 넣고 물이없어질 때까지 볶아주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O O O O O O O
5. 랩을 벗기고 피자 치즈를 뿌려 광파오븐 수동 요리 레인지에서 1분 30초간 가열해주세요.	O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O
2. 곤약을 일정한 두께로 자른 후 가운데 칼집을 넣고, 그 사이로 끝부분을 넣어 뒤집어 꼬아 타래를 만들어주세요. 타래를 만든 곤약을 약간의 식초와 소금을 넣은 끓는 물에 1분 정도 살짝 데친 후 건져주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_STATE O O O O O CV_STATE CV_STATE O CV_STATE CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING O CV_SEASONING O O O O O CV_SEASONING O TI_DURATION TI_DURATION O O O O O O O O O
3. 냄비에 조림양념 재료와 마늘을 넣고 바글바글 끓으면, 다시마는 꺼내 먹기 좋게 채를 썰어 넣고 데친곤약을 넣은 후 5분 정도 끓여주세요.	O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O CV_STATE CV_STATE CV_SEASONING CV_SEASONING O O O O TI_DURATION TI_DURATION O O O O O
4. 곤약에 간장색이 배어나면 꽈리고추를 넣고 3분 정도 졸이다가 마지막에 물엿과 참기름을 넣어 고루 섞고 불을 꺼주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O CV_SEASONING CV_SEASONING O CV_SEASONING O O O O O O O O O O O O
5. 팬에 약간의 식용유를 두르고 두부를 노릇하게 익힌 후 조림소스를 넣고 2분 정도 졸여주세요.	O O O O O O CV_SEASONING O O O CV_INGREDIENT O O O O O O CV_SEASONING CV_SEASONING O O O TI_DURATION TI_DURATION O O O O O O
1. 양배추는 채 썰어서 끓는 물에 30초간 데치고 찬물에 헹궈서 물기를 빼주세요.	O O CV_INGREDIENT O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O
2. "법랑 접시 위에 석쇠를 놓고 내열 용기를 올려 1단에 넣은 후 광파오븐 수동요리 스팀 레인지에서 4분간 익혀주세요.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O
3. 돼지고기는 밑간 재료에 10분간 재워주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O TI_DURATION TI_DURATION O O O O O O
6. 구이 전용 팬을 4단에 넣고 광파 오븐 수동 요리 구이에서 7분간 구워주세요.	O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O
1. 대파는 얇게 어슷썰고, 무는 3*6cm크기와 두께 0.5cm정도로 썰어 무절임 양념에 3시간 이상 절인 후 수분을 제거해주세요.	O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O TI_DURATION O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION O O O O O O O O O O O
2. 오징어는 내장과 껍질을 제거하고, 칼집을 넣은 후 먹기 좋은 크기로 잘라 끓는 물에 1분간만 데쳐주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O O
1. 종이 포일에 호박, 껍질 강낭콩 각각의 재료를 싸서 10분 정도 찐 뒤 채반에 펼쳐 잔 열을 식혀주세요.	O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O
3. 찜기에 채소를 올린 후 10분 정도 쪄주세요.	O O O O CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O
1. 대하는 머리와 꼬리를 남겨두고 껍질과 내장을 제거한 후 대하 밑간 재료를 뿌려 10분간 재워주세요. 청경채는 3~4등분으로 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O TI_DURATION TI_DURATION O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O
2. 냄비에 소스재료를 넣고 끓이다가, 끓어오르면 다시마를 건져내고 1분 정도 더 끓여 소스를 만들어주세요.	O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O TI_DURATION TI_DURATION O O O O O O O O O O
2. 달군 팬에 참기름을 두르고 송송 썬 대파를 넣고 볶다가 고사리와 소금 한 꼬집을 넣어 2분간 볶아주세요. 	O O O O O O CV_SEASONING O O O O O O CV_INGREDIENT O O O O O CV_INGREDIENT O CV_SEASONING QT_VOLUME QT_VOLUME O O O TI_DURATION TI_DURATION O O O O O O
2. 돼지고기는 먹기좋은 크기로 자른 후 양념장 1/2을 넣어 10분 정도 재워주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O CV_SEASONING CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME O O O TI_DURATION TI_DURATION O O O O O O
2. 물 500ml에 다듬어 둔 새우 머리와 청주 1큰술을 넣고 5분간 끓여 육수를 만들어요. 완성된 육수는 체로 불순물을 걸러내 맑은 것만 받아주세요.	O O CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME O O O O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME O O O TI_DURATION TI_DURATION O O CV_SEASONING O O O O O O O CV_SEASONING O O O O O O O O O O O O O O O O O
(다시마육수는 물 3컵에 사방 6센치 다시마 1장을 넣고, 5분정도 우려 만들어주세요)	O CV_SEASONING CV_SEASONING CV_SEASONING O CV_SEASONING QT_VOLUME QT_VOLUME O O O O O CV_INGREDIENT QT_VOLUME QT_VOLUME O O O O TI_DURATION TI_DURATION O O O O O O O O
6. 총각무와 쪽파 한 두개씩을 집어 타래를 지은 후 김치통에 차곡차곡 담고 하루 또는 이틀정도 실온에서 숙성 시켰다가 냉장보관해주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT QT_VOLUME QT_VOLUME QT_VOLUME O O O O O O O O O O O O O O TI_DURATION TI_DURATION TI_DURATION O O O O O O O O O O O O O O O O
2. 냄비에 물 2컵과 약간의 소금을 넣고, 끓으면 콩나물을 넣은 후 뚜껑을 열고 2분 정도 삶아주세요. 콩나물을 찬물에 헹군 후 체에 건져 물기를 빼주세요.	O O O O CV_SEASONING QT_VOLUME QT_VOLUME O O O CV_SEASONING O O O O O O O CV_INGREDIENT O O O O O O O O TI_DURATION TI_DURATION O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O
3. 냄비에 물 10컵과 데친 닭, 육수 재료를 넣고 30분 정도 끓인 후 육수 재료를 건져주세요.	O O O O CV_SEASONING QT_VOLUME QT_VOLUME O O O CV_INGREDIENT O O O O O O TI_DURATION TI_DURATION O O O O O O O O O O
4. 감자와 양념 재료 3큰술을 넣고 10분 정도 끓여 감자가 익으면 대파, 떡볶이떡을 넣고 3~5분 정도 더 끓여주세요.	O O CV_INGREDIENT O O O QT_VOLUME QT_VOLUME QT_VOLUME O O O TI_DURATION TI_DURATION O O CV_INGREDIENT O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O
4. 강낭콩과 삶은 팥, 물 2컵을 넣고 5분 정도 끓이다가, 물 1/2컵과 찹쌀가루를 망울없이 섞은 것을 저어가며 넣어 끓여주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING QT_VOLUME QT_VOLUME O O O TI_DURATION TI_DURATION O O O O CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME QT_VOLUME O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O
2. 냄비에 물 2컵과 약간의 소금을 넣고, 끓어오르면 손질한 해물을 넣어 30초 정도 살짝 데쳐주세요.	O O O O CV_SEASONING QT_VOLUME QT_VOLUME O O O CV_SEASONING O O O O O O O O CV_STATE CV_STATE CV_INGREDIENT O O O TI_DURATION TI_DURATION O O O O O O O
4. 나머지 멸치다시마 육수 2컵을 끓이는 중간에 추가로 넣고 국물이 자작해지고 김치와 삼겹살이 부드럽게 익을 때까지 20분 정도 끓여주세요.	O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT QT_VOLUME QT_VOLUME O O O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O TI_DURATION TI_DURATION O O O O O
3. 끓는물에 쫄면을 넣고 저어가며 3~4분간 삶아주세요. (물이 끓어오르면 찬물을 반 컵 정도 넣어주세요)	O O CV_STATE CV_STATE O O CV_INGREDIENT CV_INGREDIENT O O O O O O TI_DURATION TI_DURATION TI_DURATION TI_DURATION O O O O O O O CV_SEASONING O O O O O CV_SEASONING O QT_VOLUME QT_VOLUME O O O O O O
3. 냄비에 물 2컵, 멸치와 다시마 생강 편을 넣고 5분 정도 끓인 후 건더기를 건져내어 다시물을 만들어주세요.	O O O O CV_SEASONING QT_VOLUME QT_VOLUME O CV_SEASONING O CV_SEASONING CV_SEASONING O O O O TI_DURATION TI_DURATION O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O
3. 나머지 무는 나박하게 썰어 소금 1작은술을 뿌려 10분정도 절인 후 면보에 싸서 물기를 제거하고 실파는 3센치 길이로 썰어주세요.	O O O CV_INGREDIENT O O O O O O O CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME QT_VOLUME O O TI_DURATION TI_DURATION O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
2. 배추와 무에 굵은 소금 2큰술을 뿌려 20분 정도 살짝 숨이 죽을 정도로 절여주세요.	O O CV_INGREDIENT O CV_INGREDIENT O CV_STATE CV_STATE CV_SEASONING QT_VOLUME QT_VOLUME QT_VOLUME O O TI_DURATION TI_DURATION O O O O O O O O O O O O O
